,Argument,Attached_value,Document,Segment,Original_value,Node,Type
6507,method,"[['astm-e96', '/', 'e96-05', 'standard'], 12, 16]",Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films.xml,"['Materials and methods', 'Experimental methods and materials used for investigating the gas permeability of PLA films']","[['astm-e96', '/', 'e96-05', 'standard'], 12, 16]","['astm_e96_45_05', 3, 'AltLabel']",SYMBOLIC
6508,impact_factor_component,"[['distilled', 'water'], 8, 10]",Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films.xml,"['Materials and methods', 'Experimental methods and materials used for investigating the gas permeability of PLA films']","[['distilled', 'water'], 8, 10]","['distilled_water', 2, 'PrefLabel']",SYMBOLIC
6509,component_qty_value,"[['distilled', 'water'], 8, 10]",Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films.xml,"['Materials and methods', 'Experimental methods and materials used for investigating the gas permeability of PLA films']","[[['20'], 5, 6]]","['component_qty_value', 0, 'PrefLabel']",ADDIMENTIONNAL
6510,component_qty_value,"[['distilled', 'water'], 8, 10]",Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films.xml,"['Materials and methods', 'Experimental methods and materials used for investigating the gas permeability of PLA films']","[[['8'], 17, 18]]","['component_qty_value', 0, 'PrefLabel']",ADDIMENTIONNAL
6511,temperature,"[['temperature'], None, None]",Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films.xml,"['Materials and methods', 'Experimental methods and materials used for investigating the gas permeability of PLA films']","[[['23±0.5'], 11, 12], [['°C'], 12, 13]]","['temperature', 0, 'PrefLabel']",QUANTITY
6512,relative_humidity,"[['rh'], 14, 15]",Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films.xml,"['Materials and methods', 'Experimental methods and materials used for investigating the gas permeability of PLA films']","[[['50±5'], 17, 18], [['%'], 18, 19]]","['relative_humidity', 0, 'AltLabel']",QUANTITY
6513,packaging,"[['pla', 'film'], 17, 19]",Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films.xml,"['Materials and methods', 'Experimental methods and materials used for investigating the gas permeability of PLA films']","[['pla', 'film'], 17, 19]","['clay_pla_nanocomposite_films', 3, 'FastrPref']",SYMBOLIC
6514,packaging,"[['pla', 'film'], 8, 10]",Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films.xml,"['Materials and methods', 'Experimental methods and materials used for investigating the gas permeability of PLA films']","[['pla', 'film'], 8, 10]","['clay_pla_nanocomposite_films', 3, 'FastrPref']",SYMBOLIC
6515,method,"[['method'], 7, 8]",Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films.xml,"['Materials and methods', 'Experimental methods and materials used for investigating the gas permeability of PLA films']","[['method'], 7, 8]","['method', 0, 'PrefLabel']",SYMBOLIC
6516,o2_permeability,"[['o2'], 20, 21]",Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films.xml,"['Materials and methods', 'Experimental methods and materials used for investigating the gas permeability of PLA films']","[[['2'], 8, 9], [['Molar'], 13, 14]]","['o2_permeability', 0, 'ManuLabel']",QUANTITY
6517,packaging,"[['co'], 11, 12]",Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films.xml,"['Materials and methods', 'Experimental methods and materials used for investigating the gas permeability of PLA films']","[['co'], 11, 12]","['polyepichlorohydrin', 3, 'AltLabel']",SYMBOLIC
6518,packaging,"[['co'], 37, 38]",Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films.xml,"['Materials and methods', 'Experimental methods and materials used for investigating the gas permeability of PLA films']","[['co'], 37, 38]","['polyepichlorohydrin', 3, 'AltLabel']",SYMBOLIC
6519,temperature,"[['temperature'], None, None]",Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films.xml,"['Materials and methods', 'Experimental methods and materials used for investigating the gas permeability of PLA films']","[[['23±0.5'], 18, 19], [['°C'], 19, 20]]","['temperature', 0, 'PrefLabel']",QUANTITY
6520,relative_humidity,"[['rh'], 22, 23]",Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films.xml,"['Materials and methods', 'Experimental methods and materials used for investigating the gas permeability of PLA films']","[[['50±5'], 24, 25], [['%'], 25, 26]]","['relative_humidity', 0, 'AltLabel']",QUANTITY
6521,temperature,"[['temperature'], None, None]",Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films.xml,"['Materials and methods', 'Experimental methods and materials used for investigating the gas permeability through perforations']","[[['(4'], 7, 9], [['K'], 3, 4]]","['temperature', 0, 'PrefLabel']",QUANTITY
6522,packaging,"[['pla', 'film'], 25, 27]",Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films.xml,"['Materials and methods', 'Experimental methods and materials used for investigating the gas permeability through perforations']","[['pla', 'film'], 25, 27]","['clay_pla_nanocomposite_films', 3, 'FastrPref']",SYMBOLIC
6523,thickness,"[['thick'], 24, 25]",Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films.xml,"['Materials and methods', 'Experimental methods and materials used for investigating the gas permeability through perforations']","[[['4'], 1, 2], [['in'], 10, 11]]","['thickness', 0, 'FastrPref']",QUANTITY
6524,thickness,"[['thick'], 24, 25]",Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films.xml,"['Materials and methods', 'Experimental methods and materials used for investigating the gas permeability through perforations']","[[['0.1'], 14, 15], [['mM'], 17, 18]]","['thickness', 0, 'FastrPref']",QUANTITY
6525,thickness,"[['thick'], 24, 25]",Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films.xml,"['Materials and methods', 'Experimental methods and materials used for investigating the gas permeability through perforations']","[[['6'], 14, 15], [['mM'], 17, 18]]","['thickness', 0, 'FastrPref']",QUANTITY
6526,thickness,"[['thickness'], None, None]",Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films.xml,"['Materials and methods', 'Experimental methods and materials used for investigating the gas permeability through perforations']","[[['30'], 22, 23], [['μm'], 23, 24]]","['thickness', 0, 'PrefLabel']",QUANTITY
6527,method,"[['standard', 'testing', 'method', 'astm-e96', '/', 'e96-05'], 7, 13]",Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films.xml,"['Materials and methods', 'Experimental methods and materials used for investigating the gas permeability through perforations']","[['standard', 'testing', 'method', 'astm-e96', '/', 'e96-05'], 7, 13]","['astm_e96_45_05', 3, 'AltLabel']",SYMBOLIC
6528,packaging,"[['film', 'was', 'used', 'instead', 'of', 'pla'], 5, 11]",Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films.xml,"['Materials and methods', 'Experimental methods and materials used for investigating the gas permeability through perforations']","[['film', 'was', 'used', 'instead', 'of', 'pla'], 5, 11]","['clay_pla_nanocomposite_films', 3, 'FastrPref']",SYMBOLIC
6529,thickness,"[['thickness'], None, None]",Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films.xml,"['Materials and methods', 'Experimental methods and materials used for investigating the gas permeability through perforations']","[[['3'], 8, 9], [['μm'], 17, 18]]","['thickness', 0, 'PrefLabel']",QUANTITY
6530,thickness,"[['thickness'], None, None]",Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films.xml,"['Materials and methods', 'Experimental methods and materials used for investigating the gas permeability through perforations']","[[['4'], 10, 11], [['μm'], 17, 18]]","['thickness', 0, 'PrefLabel']",QUANTITY
6531,thickness,"[['thickness'], None, None]",Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films.xml,"['Materials and methods', 'Experimental methods and materials used for investigating the gas permeability through perforations']","[[['100'], 16, 17], [['μm'], 17, 18]]","['thickness', 0, 'PrefLabel']",QUANTITY
6532,thickness,"[['thickness'], None, None]",Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films.xml,"['Materials and methods', 'Experimental methods and materials used for investigating the gas permeability through perforations']","[[['1'], 8, 9], [['cm'], 9, 10]]","['thickness', 0, 'PrefLabel']",QUANTITY
6533,method,"[['astm-e96', '/', 'e96-05', 'standard'], 9, 13]",Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films.xml,"['Materials and methods', 'Numerical modelling of gas transport through perforations on films']","[['astm-e96', '/', 'e96-05', 'standard'], 9, 13]","['astm_e96_45_05', 3, 'AltLabel']",SYMBOLIC
6534,relative_humidity,"[['rh'], 16, 17]",Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films.xml,"['Materials and methods', 'Numerical modelling of gas transport through perforations on films']","[[['100'], 19, 20], [['%'], 20, 21]]","['relative_humidity', 0, 'AltLabel']",QUANTITY
6535,relative_humidity,"[['rh'], 30, 31]",Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films.xml,"['Materials and methods', 'Numerical modelling of gas transport through perforations on films']","[[['50'], 37, 38], [['%'], 38, 39]]","['relative_humidity', 0, 'AltLabel']",QUANTITY
6536,thickness,"[['thickness'], 14, 15]",Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films.xml,"['Materials and methods', 'Numerical modelling of gas transport through perforations on films']","[[['5'], 9, 10], [['mM'], 10, 11]]","['thickness', 0, 'PrefLabel']",QUANTITY
6537,thickness,"[['thickness'], 14, 15]",Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films.xml,"['Materials and methods', 'Numerical modelling of gas transport through perforations on films']","[[['1'], 16, 17], [['mM'], 17, 18]]","['thickness', 0, 'PrefLabel']",QUANTITY
6538,thickness,"[['thickness'], None, None]",Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films.xml,"['Materials and methods', 'Numerical modelling of gas transport through perforations on films']","[[['5'], 12, 13], [['cm'], 13, 14]]","['thickness', 0, 'PrefLabel']",QUANTITY
6539,packaging,"[['pla'], 26, 27]",Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films.xml,"['Materials and methods', 'Experimental set-up for testing PLA-based EMAP design for horticultural produce']","[['pla'], 26, 27]","['poly_45_lactic_acid', 3, 'AltLabel']",SYMBOLIC
6540,packaging,"[['package'], 4, 5]",Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films.xml,"['Materials and methods', 'Experimental set-up for testing PLA-based EMAP design for horticultural produce']","[['package'], 4, 5]","['packaging', 0, 'FastrPref']",SYMBOLIC
6541,impact_factor_component,"[['11'], 118, 119]",Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films.xml,"['Materials and methods', 'Experimental set-up for testing PLA-based EMAP design for horticultural produce']","[['11'], 118, 119]","['uri_11s', 2, 'FastrPref']",SYMBOLIC
6542,relative_humidity,"[['relative', 'humidity'], 7, 9]",Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films.xml,"['Materials and methods', 'Experimental set-up for testing PLA-based EMAP design for horticultural produce']","[[['1'], 18, 19], [['in'], 16, 17]]","['relative_humidity', 0, 'PrefLabel']",QUANTITY
6543,co2_permeability,"[['co2'], 5, 6]",Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films.xml,"['Materials and methods', 'Experimental set-up for testing PLA-based EMAP design for horticultural produce']","[[['1'], 18, 19], [['in'], 16, 17]]","['co2_permeability', 0, 'ManuLabel']",QUANTITY
6544,relative_humidity,"[['relative', 'humidity'], 7, 9]",Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films.xml,"['Materials and methods', 'Experimental set-up for testing PLA-based EMAP design for horticultural produce']","[[['1'], 18, 19], [['in'], 25, 26]]","['relative_humidity', 0, 'PrefLabel']",QUANTITY
